,record,original,predict,top5,inTop5,correct,mmr
10,24,10.0,"[[5.64789772e-03 5.00000000e+00]
 [6.24205669e-03 9.00000000e+00]
 [6.38910135e-03 1.10000000e+01]
 [6.43680990e-03 1.20000000e+01]
 [6.44908349e-03 1.30000000e+01]
 [6.47689402e-03 1.80000000e+01]
 [6.66046143e-03 1.90000000e+01]
 [8.92335176e-03 2.10000000e+01]
 [9.87505913e-03 2.30000000e+01]
 [2.29856372e-02 2.40000000e+01]]",[ 5.  9. 11. 12. 13.],0,0,0.0
11,25,10.0,"[[4.18084860e-03 3.00000000e+00]
 [4.68972325e-03 5.00000000e+00]
 [4.92357016e-03 8.00000000e+00]
 [4.97981906e-03 9.00000000e+00]
 [5.14008602e-03 1.00000000e+01]
 [5.43716550e-03 1.50000000e+01]
 [5.62641025e-03 1.60000000e+01]
 [6.02613254e-03 1.70000000e+01]
 [6.31704926e-03 1.80000000e+01]
 [6.92834096e-03 1.90000000e+01]
 [9.27459449e-03 2.10000000e+01]
 [9.45338607e-03 2.30000000e+01]
 [2.05007792e-02 2.40000000e+01]]",[ 3.  5.  8.  9. 10.],1,1,0.2
12,26,10.0,"[[4.18865681e-03 5.00000000e+00]
 [4.49785590e-03 7.00000000e+00]
 [5.61067462e-03 8.00000000e+00]
 [5.72366714e-03 9.00000000e+00]
 [6.23106956e-03 1.00000000e+01]
 [6.37745857e-03 1.10000000e+01]
 [6.96595226e-03 1.70000000e+01]
 [7.76952505e-03 1.80000000e+01]
 [1.06619000e-02 1.90000000e+01]
 [1.13720059e-02 2.30000000e+01]
 [1.67002508e-02 2.40000000e+01]
 [2.91253626e-02 3.40000000e+01]]",[ 5.  7.  8.  9. 10.],1,1,0.2
13,27,0.0,"[[4.96192773e-03 5.00000000e+00]
 [5.66638935e-03 9.00000000e+00]
 [6.26395345e-03 1.10000000e+01]
 [6.41332070e-03 1.80000000e+01]
 [6.50698798e-03 1.90000000e+01]
 [6.51810567e-03 2.10000000e+01]
 [8.01539421e-03 2.30000000e+01]
 [1.35071951e-02 2.40000000e+01]
 [2.78947875e-02 3.40000000e+01]]",[ 5.  9. 11. 18. 19.],0,0,0.0
14,29,0.0,"[[4.18673243e-03 5.00000000e+00]
 [5.10148819e-03 8.00000000e+00]
 [6.06731521e-03 9.00000000e+00]
 [6.09796068e-03 1.00000000e+01]
 [6.13655014e-03 1.10000000e+01]
 [6.78580999e-03 1.20000000e+01]
 [6.79888328e-03 1.30000000e+01]
 [6.81433082e-03 1.50000000e+01]
 [7.24532008e-03 1.60000000e+01]
 [7.47913122e-03 1.70000000e+01]
 [8.44284717e-03 1.80000000e+01]
 [8.71525705e-03 1.90000000e+01]
 [8.91363621e-03 2.00000000e+01]
 [1.04524735e-02 2.10000000e+01]
 [1.16606772e-02 2.30000000e+01]
 [1.24549195e-02 2.40000000e+01]
 [2.24362314e-02 3.40000000e+01]]",[ 5.  8.  9. 10. 11.],0,0,0.0
15,30,10.0,"[[6.08378649e-03 7.00000000e+00]
 [7.08818436e-03 8.00000000e+00]
 [7.21997023e-03 9.00000000e+00]
 [1.04481578e-02 1.80000000e+01]
 [1.52333975e-02 1.90000000e+01]
 [1.90460682e-02 2.10000000e+01]
 [2.24804282e-02 2.30000000e+01]
 [2.70240108e-02 2.40000000e+01]]",[ 7.  8.  9. 18. 19.],0,0,0.0
16,31,10.0,"[[4.19545174e-03 5.00000000e+00]
 [4.44501638e-03 8.00000000e+00]
 [4.47767973e-03 9.00000000e+00]
 [4.70006466e-03 1.00000000e+01]
 [5.72788715e-03 1.10000000e+01]
 [6.05201721e-03 1.80000000e+01]
 [6.10584021e-03 2.00000000e+01]
 [1.11717582e-02 2.30000000e+01]
 [1.56454245e-02 2.40000000e+01]]",[ 5.  8.  9. 10. 11.],1,1,0.25
17,32,0.0,"[[4.43355242e-03 8.00000000e+00]
 [4.66055473e-03 9.00000000e+00]
 [4.86799479e-03 1.00000000e+01]
 [6.07347488e-03 1.80000000e+01]
 [8.05979967e-03 1.90000000e+01]
 [2.05925107e-02 2.30000000e+01]
 [2.19945510e-02 2.40000000e+01]
 [2.39924490e-02 3.40000000e+01]]",[ 8.  9. 10. 18. 19.],0,0,0.0
18,33,10.0,"[[5.12184699e-03 3.00000000e+00]
 [5.31754494e-03 5.00000000e+00]
 [5.36513329e-03 7.00000000e+00]
 [5.42541345e-03 9.00000000e+00]
 [5.49405813e-03 1.00000000e+01]
 [5.62450786e-03 1.10000000e+01]
 [5.78603894e-03 1.20000000e+01]
 [5.81614487e-03 1.50000000e+01]
 [6.03955984e-03 1.60000000e+01]
 [6.59242272e-03 1.70000000e+01]
 [6.63194977e-03 1.80000000e+01]
 [6.81946369e-03 1.90000000e+01]
 [7.14233518e-03 2.10000000e+01]
 [7.27429390e-03 2.30000000e+01]
 [8.10998678e-03 2.40000000e+01]
 [2.39369571e-02 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],1,1,0.2
19,34,10.0,"[[5.44676610e-03 7.00000000e+00]
 [6.19649887e-03 9.00000000e+00]
 [6.24600053e-03 1.80000000e+01]
 [1.33312643e-02 2.30000000e+01]
 [2.29722261e-02 3.40000000e+01]]",[ 7.  9. 18. 23. 34.],0,0,0.0
20,35,10.0,"[[4.96329864e-03 5.00000000e+00]
 [4.96812165e-03 7.00000000e+00]
 [5.29295206e-03 8.00000000e+00]
 [5.63609600e-03 9.00000000e+00]
 [5.79285622e-03 1.00000000e+01]
 [5.93470037e-03 1.10000000e+01]
 [8.11325587e-03 1.20000000e+01]
 [8.13158921e-03 1.60000000e+01]
 [9.99476761e-03 1.70000000e+01]
 [1.00691915e-02 1.80000000e+01]
 [1.02569938e-02 1.90000000e+01]
 [1.04426980e-02 2.10000000e+01]
 [1.49232596e-02 2.30000000e+01]
 [1.74950957e-02 2.40000000e+01]]",[ 5.  7.  8.  9. 10.],1,1,0.2
21,37,0.0,"[[5.47771156e-03 7.00000000e+00]
 [5.88463744e-03 8.00000000e+00]
 [5.98969062e-03 1.00000000e+01]
 [6.27431273e-03 1.10000000e+01]
 [6.36443496e-03 1.80000000e+01]
 [6.72139724e-03 2.10000000e+01]
 [6.97330236e-03 2.30000000e+01]
 [7.04391564e-03 2.40000000e+01]]",[ 7.  8. 10. 11. 18.],0,0,0.0
22,39,10.0,"[[5.61205546e-03 3.00000000e+00]
 [5.92721545e-03 5.00000000e+00]
 [6.37447089e-03 9.00000000e+00]
 [6.80854718e-03 1.00000000e+01]
 [7.15631247e-03 1.70000000e+01]
 [7.69329385e-03 1.80000000e+01]
 [7.73436626e-03 1.90000000e+01]
 [7.90125132e-03 2.00000000e+01]
 [7.90891548e-03 2.10000000e+01]
 [8.14819336e-03 2.30000000e+01]
 [3.16998363e-02 2.40000000e+01]]",[ 3.  5.  9. 10. 17.],1,1,0.25
23,40,10.0,"[[5.32703545e-03 3.00000000e+00]
 [5.46693802e-03 5.00000000e+00]
 [5.65375090e-03 7.00000000e+00]
 [5.84192388e-03 8.00000000e+00]
 [5.87301382e-03 9.00000000e+00]
 [5.95447192e-03 1.00000000e+01]
 [6.13535508e-03 1.10000000e+01]
 [6.23044372e-03 1.20000000e+01]
 [6.46559894e-03 1.60000000e+01]
 [6.50056419e-03 1.70000000e+01]
 [6.70829415e-03 1.80000000e+01]
 [6.82157636e-03 1.90000000e+01]
 [7.19514489e-03 2.10000000e+01]
 [7.46125684e-03 2.30000000e+01]
 [1.07087493e-02 2.40000000e+01]
 [1.23276711e-02 3.30000000e+01]
 [2.74046659e-02 3.40000000e+01]]",[3. 5. 7. 8. 9.],0,0,0.0
24,41,10.0,"[[3.73056531e-03 3.00000000e+00]
 [4.27210331e-03 5.00000000e+00]
 [4.54843044e-03 7.00000000e+00]
 [4.78608268e-03 8.00000000e+00]
 [5.20020723e-03 9.00000000e+00]
 [5.23794442e-03 1.00000000e+01]
 [5.31482697e-03 1.10000000e+01]
 [5.73308468e-03 1.30000000e+01]
 [5.95491221e-03 1.60000000e+01]
 [6.13093376e-03 1.80000000e+01]
 [6.73330492e-03 1.90000000e+01]
 [6.75261683e-03 2.00000000e+01]
 [8.26032956e-03 2.10000000e+01]
 [9.70520576e-03 2.30000000e+01]
 [1.08363032e-02 2.40000000e+01]
 [1.52327716e-02 2.80000000e+01]
 [3.79128456e-02 3.30000000e+01]]",[3. 5. 7. 8. 9.],0,0,0.0
25,42,10.0,"[[3.97300720e-03 9.00000000e+00]
 [4.49833274e-03 1.00000000e+01]
 [5.22597631e-03 1.80000000e+01]
 [1.79564953e-02 3.30000000e+01]]",[ 9. 10. 18. 33.],1,1,0.5
26,43,0.0,"[[5.58510671e-03 5.00000000e+00]
 [5.61727087e-03 7.00000000e+00]
 [6.15389700e-03 8.00000000e+00]
 [7.30824471e-03 9.00000000e+00]
 [8.64352783e-03 1.00000000e+01]
 [8.73521964e-03 1.10000000e+01]
 [1.01831010e-02 1.20000000e+01]
 [1.08234354e-02 1.30000000e+01]
 [1.11863850e-02 1.50000000e+01]
 [1.13736317e-02 1.60000000e+01]
 [1.15137930e-02 1.70000000e+01]
 [1.15210925e-02 1.80000000e+01]
 [1.18717551e-02 1.90000000e+01]
 [1.71441165e-02 2.00000000e+01]
 [1.71608329e-02 2.10000000e+01]
 [1.72018409e-02 2.30000000e+01]
 [1.99111223e-02 2.40000000e+01]
 [2.38025307e-02 3.40000000e+01]]",[ 5.  7.  8.  9. 10.],0,0,0.0
27,44,10.0,"[[5.60519099e-03 5.00000000e+00]
 [5.79504669e-03 8.00000000e+00]
 [5.95164299e-03 9.00000000e+00]
 [6.08843565e-03 1.10000000e+01]
 [6.12521172e-03 1.80000000e+01]
 [6.12935424e-03 1.90000000e+01]
 [6.26597802e-03 2.10000000e+01]
 [6.33394718e-03 2.30000000e+01]
 [1.47166848e-02 2.40000000e+01]
 [2.63554454e-02 3.40000000e+01]]",[ 5.  8.  9. 11. 18.],0,0,0.0
28,45,10.0,[[2.13028193e-02 2.30000000e+01]],[23.],0,0,0.0
29,48,10.0,"[[5.49840927e-03 5.00000000e+00]
 [5.87354104e-03 9.00000000e+00]
 [5.96060356e-03 1.10000000e+01]
 [6.19775057e-03 1.60000000e+01]
 [6.32692873e-03 1.80000000e+01]
 [6.33305311e-03 1.90000000e+01]
 [6.41801953e-03 2.10000000e+01]
 [7.38012791e-03 2.30000000e+01]
 [2.16060877e-02 2.40000000e+01]]",[ 5.  9. 11. 16. 18.],0,0,0.0
30,52,10.0,"[[4.75025177e-03 5.00000000e+00]
 [4.83122468e-03 7.00000000e+00]
 [4.96053696e-03 8.00000000e+00]
 [4.96470928e-03 9.00000000e+00]
 [4.97949123e-03 1.00000000e+01]
 [5.35827875e-03 1.10000000e+01]
 [5.54415584e-03 1.50000000e+01]
 [5.86632142e-03 1.60000000e+01]
 [6.06112182e-03 1.80000000e+01]
 [7.20051924e-03 1.90000000e+01]
 [8.21048419e-03 2.10000000e+01]
 [8.55322679e-03 2.30000000e+01]
 [1.09458566e-02 2.40000000e+01]]",[ 5.  7.  8.  9. 10.],1,1,0.2
31,54,10.0,"[[4.56430515e-03 9.00000000e+00]
 [7.97092915e-03 1.90000000e+01]
 [2.25963593e-02 2.30000000e+01]]",[ 9. 19. 23.],0,0,0.0
32,55,10.0,"[[4.68289852e-03 3.00000000e+00]
 [4.82219458e-03 5.00000000e+00]
 [5.17117977e-03 9.00000000e+00]
 [5.30701876e-03 1.00000000e+01]
 [5.50870101e-03 1.60000000e+01]
 [5.67853451e-03 1.80000000e+01]
 [5.72991371e-03 1.90000000e+01]
 [6.78294897e-03 2.10000000e+01]
 [6.80863857e-03 2.30000000e+01]
 [9.17804241e-03 2.40000000e+01]]",[ 3.  5.  9. 10. 16.],1,1,0.25
33,57,10.0,"[[4.84743714e-03 1.00000000e+00]
 [5.12530406e-03 5.00000000e+00]
 [5.14712930e-03 7.00000000e+00]
 [5.28424127e-03 8.00000000e+00]
 [5.45948318e-03 9.00000000e+00]
 [5.57028822e-03 1.00000000e+01]
 [6.58755004e-03 1.10000000e+01]
 [6.93686666e-03 1.50000000e+01]
 [7.23421574e-03 1.80000000e+01]
 [7.84549117e-03 1.90000000e+01]
 [9.60194213e-03 2.00000000e+01]
 [1.01895928e-02 2.10000000e+01]
 [1.05654001e-02 2.30000000e+01]
 [1.24132211e-02 2.40000000e+01]
 [1.87243720e-02 3.40000000e+01]]",[1. 5. 7. 8. 9.],0,0,0.0
34,58,10.0,"[[3.92401218e-03 5.00000000e+00]
 [4.45184112e-03 7.00000000e+00]
 [4.54968214e-03 8.00000000e+00]
 [4.57637450e-03 9.00000000e+00]
 [4.94777235e-03 1.00000000e+01]
 [5.39388827e-03 1.10000000e+01]
 [5.41265858e-03 1.30000000e+01]
 [5.58245708e-03 1.50000000e+01]
 [5.73873520e-03 1.60000000e+01]
 [5.93409213e-03 1.80000000e+01]
 [6.61522150e-03 1.90000000e+01]
 [7.20527910e-03 2.00000000e+01]
 [7.96968610e-03 2.10000000e+01]
 [9.47429841e-03 2.30000000e+01]
 [1.00878118e-02 2.40000000e+01]
 [2.33495951e-02 3.40000000e+01]]",[ 5.  7.  8.  9. 10.],1,1,0.2
35,60,10.0,"[[4.25308943e-03 7.00000000e+00]
 [4.34789062e-03 8.00000000e+00]
 [4.36044591e-03 9.00000000e+00]
 [4.40901518e-03 1.00000000e+01]
 [4.47177887e-03 1.10000000e+01]
 [4.62099910e-03 1.80000000e+01]
 [5.00963628e-03 2.10000000e+01]
 [5.63770533e-03 2.30000000e+01]
 [6.94791476e-03 2.40000000e+01]]",[ 7.  8.  9. 10. 11.],1,1,0.25
36,61,10.0,"[[5.08213043e-03 3.00000000e+00]
 [5.24249381e-03 5.00000000e+00]
 [5.30481670e-03 7.00000000e+00]
 [5.40268939e-03 8.00000000e+00]
 [5.40775061e-03 9.00000000e+00]
 [5.43017851e-03 1.00000000e+01]
 [5.72274129e-03 1.10000000e+01]
 [5.72875738e-03 1.20000000e+01]
 [6.32627521e-03 1.70000000e+01]
 [6.44642115e-03 1.80000000e+01]
 [6.63251227e-03 1.90000000e+01]
 [6.83353628e-03 2.00000000e+01]
 [6.89736009e-03 2.10000000e+01]
 [7.58457184e-03 2.30000000e+01]
 [1.16893695e-02 2.40000000e+01]
 [2.59127617e-02 3.40000000e+01]]",[3. 5. 7. 8. 9.],0,0,0.0
37,63,10.0,"[[5.21112978e-03 3.00000000e+00]
 [5.25083145e-03 7.00000000e+00]
 [5.39223850e-03 9.00000000e+00]
 [5.49113750e-03 1.00000000e+01]
 [5.66720963e-03 1.10000000e+01]
 [6.15771115e-03 1.80000000e+01]
 [6.60037994e-03 1.90000000e+01]
 [6.84463978e-03 2.10000000e+01]
 [7.01239705e-03 2.30000000e+01]
 [2.22105980e-02 3.40000000e+01]]",[ 3.  7.  9. 10. 11.],1,1,0.25
38,66,0.0,"[[5.58167696e-03 3.00000000e+00]
 [5.81928094e-03 5.00000000e+00]
 [5.89099526e-03 7.00000000e+00]
 [5.97461217e-03 8.00000000e+00]
 [6.69633087e-03 9.00000000e+00]
 [6.82012164e-03 1.00000000e+01]
 [7.62541819e-03 1.10000000e+01]
 [7.82720248e-03 1.50000000e+01]
 [8.67237215e-03 1.60000000e+01]
 [1.00201964e-02 1.80000000e+01]
 [1.01676869e-02 1.90000000e+01]
 [1.01982449e-02 2.10000000e+01]
 [1.45483255e-02 2.30000000e+01]
 [1.54408065e-02 2.40000000e+01]
 [2.10170746e-02 3.40000000e+01]]",[3. 5. 7. 8. 9.],0,1,0.0
39,67,0.0,"[[4.86470353e-03 3.00000000e+00]
 [4.86621261e-03 5.00000000e+00]
 [4.94053960e-03 7.00000000e+00]
 [5.10548552e-03 8.00000000e+00]
 [5.27382981e-03 9.00000000e+00]
 [5.33791001e-03 1.00000000e+01]
 [5.36249195e-03 1.10000000e+01]
 [5.37545928e-03 1.30000000e+01]
 [5.46190143e-03 1.50000000e+01]
 [5.54607131e-03 1.60000000e+01]
 [5.55462061e-03 1.70000000e+01]
 [5.76529635e-03 1.80000000e+01]
 [6.46281708e-03 1.90000000e+01]
 [6.61737919e-03 2.00000000e+01]
 [7.24698877e-03 2.10000000e+01]
 [1.19852375e-02 2.30000000e+01]
 [1.43939853e-02 2.40000000e+01]]",[3. 5. 7. 8. 9.],0,1,0.0
40,68,10.0,"[[3.86095047e-03 7.00000000e+00]
 [4.01170254e-03 8.00000000e+00]
 [4.48453426e-03 9.00000000e+00]
 [4.83771012e-03 1.00000000e+01]
 [4.96230523e-03 1.10000000e+01]
 [5.02771139e-03 1.80000000e+01]
 [5.03714383e-03 1.90000000e+01]
 [6.43947721e-03 2.10000000e+01]
 [1.31807923e-02 2.30000000e+01]
 [1.56411529e-02 2.40000000e+01]
 [2.91588306e-02 3.40000000e+01]]",[ 7.  8.  9. 10. 11.],1,1,0.25
41,70,10.0,"[[3.91423702e-03 8.00000000e+00]
 [4.25440073e-03 9.00000000e+00]
 [7.26428628e-03 1.00000000e+01]
 [1.19431019e-02 1.10000000e+01]
 [1.32392049e-02 2.30000000e+01]]",[ 8.  9. 10. 11. 23.],1,1,0.3333333333333333
42,71,10.0,"[[3.87379527e-03 5.00000000e+00]
 [3.91530991e-03 7.00000000e+00]
 [3.95107269e-03 9.00000000e+00]
 [4.87452745e-03 1.00000000e+01]
 [6.69713318e-03 1.10000000e+01]
 [6.89756870e-03 2.00000000e+01]
 [9.45359468e-03 2.30000000e+01]
 [2.73995996e-02 3.40000000e+01]]",[ 5.  7.  9. 10. 11.],1,1,0.25
43,74,10.0,"[[4.86910343e-03 3.00000000e+00]
 [5.00106812e-03 5.00000000e+00]
 [5.59408665e-03 7.00000000e+00]
 [5.65579534e-03 8.00000000e+00]
 [5.76183429e-03 9.00000000e+00]
 [5.79339266e-03 1.00000000e+01]
 [6.04838133e-03 1.10000000e+01]
 [6.53209289e-03 1.30000000e+01]
 [6.61775470e-03 1.80000000e+01]
 [7.42632151e-03 1.90000000e+01]
 [7.62134790e-03 2.10000000e+01]
 [8.03388357e-03 2.30000000e+01]
 [1.20833019e-02 2.40000000e+01]
 [2.40568519e-02 3.40000000e+01]]",[3. 5. 7. 8. 9.],0,0,0.0
44,75,10.0,"[[3.66280476e-03 9.00000000e+00]
 [3.68920962e-03 1.00000000e+01]
 [5.91674447e-03 1.50000000e+01]
 [9.56094265e-03 2.30000000e+01]
 [1.10171139e-02 2.40000000e+01]]",[ 9. 10. 15. 23. 24.],1,1,0.5
45,76,0.0,"[[5.18643856e-03 5.00000000e+00]
 [5.48630953e-03 9.00000000e+00]
 [5.53554296e-03 1.00000000e+01]
 [5.72252274e-03 1.60000000e+01]
 [5.80097238e-03 1.80000000e+01]
 [6.02251291e-03 1.90000000e+01]
 [6.60977761e-03 2.10000000e+01]
 [1.52228645e-02 2.30000000e+01]
 [1.92347169e-02 2.40000000e+01]
 [1.93848809e-02 3.40000000e+01]]",[ 5.  9. 10. 16. 18.],0,0,0.0
46,77,10.0,"[[4.96575733e-03 5.00000000e+00]
 [5.12909889e-03 7.00000000e+00]
 [5.16289473e-03 9.00000000e+00]
 [6.49064779e-03 1.10000000e+01]
 [6.69083425e-03 1.90000000e+01]
 [1.04428066e-02 2.30000000e+01]]",[ 5.  7.  9. 11. 19.],0,0,0.0
47,79,10.0,"[[4.08312678e-03 7.00000000e+00]
 [4.30822372e-03 8.00000000e+00]
 [4.45592403e-03 9.00000000e+00]
 [5.25827919e-03 1.00000000e+01]
 [5.72811067e-03 1.10000000e+01]
 [5.91990352e-03 1.30000000e+01]
 [6.55576587e-03 1.50000000e+01]
 [6.86071316e-03 1.60000000e+01]
 [7.43496418e-03 1.70000000e+01]
 [8.78586372e-03 1.80000000e+01]
 [8.95109773e-03 1.90000000e+01]
 [9.89174843e-03 2.00000000e+01]
 [1.01585686e-02 2.10000000e+01]
 [1.14295781e-02 2.30000000e+01]
 [1.26661360e-02 2.40000000e+01]]",[ 7.  8.  9. 10. 11.],1,1,0.25
48,81,10.0,"[[4.94608283e-03 7.00000000e+00]
 [4.96888161e-03 9.00000000e+00]
 [5.16694784e-03 1.70000000e+01]
 [5.96731901e-03 1.90000000e+01]
 [6.61152601e-03 2.10000000e+01]
 [1.07548436e-02 2.30000000e+01]
 [2.40654051e-02 2.40000000e+01]
 [2.83333063e-02 3.40000000e+01]]",[ 7.  9. 17. 19. 21.],0,0,0.0
49,82,10.0,"[[4.86207008e-03 3.00000000e+00]
 [5.37719329e-03 5.00000000e+00]
 [5.60240746e-03 7.00000000e+00]
 [5.69003820e-03 8.00000000e+00]
 [5.81818819e-03 9.00000000e+00]
 [6.00299010e-03 1.00000000e+01]
 [6.09706342e-03 1.10000000e+01]
 [6.49273396e-03 1.30000000e+01]
 [6.83510303e-03 1.60000000e+01]
 [7.06630945e-03 1.70000000e+01]
 [7.59446621e-03 1.80000000e+01]
 [7.70201907e-03 1.90000000e+01]
 [8.76334310e-03 2.30000000e+01]
 [1.33781284e-02 2.40000000e+01]]",[3. 5. 7. 8. 9.],0,0,0.0
50,83,10.0,"[[4.78184223e-03 3.00000000e+00]
 [5.76509237e-03 5.00000000e+00]
 [6.21336699e-03 7.00000000e+00]
 [6.40309850e-03 9.00000000e+00]
 [6.48879546e-03 1.50000000e+01]
 [7.42541999e-03 1.60000000e+01]
 [7.76179398e-03 1.70000000e+01]
 [7.96242555e-03 1.80000000e+01]
 [8.63102078e-03 1.90000000e+01]
 [1.04523897e-02 2.00000000e+01]
 [1.08414769e-02 2.10000000e+01]
 [1.35585745e-02 2.30000000e+01]
 [1.62749290e-02 2.40000000e+01]]",[ 3.  5.  7.  9. 15.],0,0,0.0
51,84,10.0,"[[4.14846341e-03 5.00000000e+00]
 [4.30905819e-03 9.00000000e+00]
 [4.36806679e-03 1.60000000e+01]
 [4.81620431e-03 1.80000000e+01]
 [4.96959686e-03 1.90000000e+01]
 [5.02070785e-03 2.00000000e+01]
 [5.21308184e-03 2.10000000e+01]
 [5.22878766e-03 2.30000000e+01]]",[ 5.  9. 16. 18. 19.],0,0,0.0
