,record,original,predict,top5,inTop5,correct,mmr
13,17,0.0,"[[2.85883546e-02 5.00000000e+00]
 [2.99224854e-02 9.00000000e+00]
 [3.30362320e-02 1.60000000e+01]
 [3.54167223e-02 1.70000000e+01]
 [4.09437617e-02 1.80000000e+01]
 [4.25626040e-02 1.90000000e+01]
 [5.58959246e-02 2.00000000e+01]
 [5.63279986e-02 2.30000000e+01]
 [6.32480383e-02 2.40000000e+01]
 [7.74925599e-02 3.30000000e+01]
 [8.33832465e-02 3.40000000e+01]]",[ 5.  9. 16. 17. 18.],0,1,0.0
14,18,0.0,"[[2.52311230e-02 3.00000000e+00]
 [2.61915177e-02 5.00000000e+00]
 [2.86616087e-02 7.00000000e+00]
 [2.93206573e-02 8.00000000e+00]
 [3.01446319e-02 9.00000000e+00]
 [3.01899672e-02 1.00000000e+01]
 [3.02728653e-02 1.10000000e+01]
 [3.05820306e-02 1.30000000e+01]
 [3.06448787e-02 1.50000000e+01]
 [3.10967366e-02 1.60000000e+01]
 [3.12561187e-02 1.80000000e+01]
 [3.15272212e-02 1.90000000e+01]
 [3.50643794e-02 2.00000000e+01]
 [3.89815420e-02 2.10000000e+01]
 [4.10948594e-02 2.30000000e+01]
 [6.05242729e-02 2.40000000e+01]
 [8.33170613e-02 3.40000000e+01]]",[3. 5. 7. 8. 9.],0,1,0.0
15,19,10.0,"[[ 0.02572167  5.        ]
 [ 0.02777922  9.        ]
 [ 0.02957094 10.        ]
 [ 0.02968884 11.        ]
 [ 0.03126103 13.        ]
 [ 0.03180063 16.        ]
 [ 0.03339541 17.        ]
 [ 0.03691161 18.        ]
 [ 0.04392612 20.        ]
 [ 0.04465552 21.        ]
 [ 0.05763805 23.        ]
 [ 0.12242019 24.        ]]",[ 5.  9. 10. 11. 13.],1,1,0.3333333333333333
16,20,0.0,"[[2.96233892e-02 5.00000000e+00]
 [3.06254625e-02 8.00000000e+00]
 [3.14003825e-02 9.00000000e+00]
 [3.17928195e-02 1.00000000e+01]
 [3.26999426e-02 1.10000000e+01]
 [4.06690359e-02 1.50000000e+01]
 [4.59525585e-02 1.60000000e+01]
 [4.64155376e-02 1.70000000e+01]
 [5.15080456e-02 1.80000000e+01]
 [5.50632392e-02 1.90000000e+01]
 [5.51496011e-02 2.10000000e+01]
 [7.19144758e-02 2.30000000e+01]
 [7.80725181e-02 2.40000000e+01]
 [8.74382257e-02 3.40000000e+01]]",[ 5.  8.  9. 10. 11.],0,0,0.0
17,21,10.0,"[[2.42766738e-02 5.00000000e+00]
 [2.57111490e-02 8.00000000e+00]
 [2.83278426e-02 9.00000000e+00]
 [2.85552939e-02 1.00000000e+01]
 [2.97632019e-02 1.60000000e+01]
 [3.11535299e-02 1.70000000e+01]
 [3.30047011e-02 1.80000000e+01]
 [3.34396958e-02 1.90000000e+01]
 [3.39854360e-02 2.10000000e+01]
 [3.60547662e-02 2.30000000e+01]
 [5.89594245e-02 2.40000000e+01]
 [1.29596126e-01 3.00000000e+01]]",[ 5.  8.  9. 10. 16.],1,1,0.25
18,22,10.0,"[[ 0.02451406  5.        ]
 [ 0.02747726  9.        ]
 [ 0.03523076 20.        ]
 [ 0.05287194 23.        ]]",[ 5.  9. 20. 23.],0,0,0.0
19,23,0.0,"[[2.39645243e-02 3.00000000e+00]
 [2.49267817e-02 5.00000000e+00]
 [2.53336032e-02 7.00000000e+00]
 [2.67516573e-02 9.00000000e+00]
 [2.84128189e-02 1.00000000e+01]
 [3.26645573e-02 1.10000000e+01]
 [3.35836411e-02 1.60000000e+01]
 [3.90794277e-02 1.80000000e+01]
 [4.42534089e-02 1.90000000e+01]
 [5.38174629e-02 2.00000000e+01]
 [5.59827313e-02 2.30000000e+01]
 [5.60267568e-02 2.40000000e+01]]",[ 3.  5.  7.  9. 10.],0,0,0.0
20,24,10.0,"[[ 0.02592373  9.        ]
 [ 0.02859509 19.        ]
 [ 0.02918416 20.        ]
 [ 0.03006887 21.        ]
 [ 0.03432459 23.        ]
 [ 0.08653045 24.        ]]",[ 9. 19. 20. 21. 23.],0,0,0.0
21,25,10.0,"[[2.41173208e-02 5.00000000e+00]
 [2.66838074e-02 8.00000000e+00]
 [2.92103291e-02 9.00000000e+00]
 [3.02895904e-02 1.10000000e+01]
 [3.30080390e-02 1.60000000e+01]
 [3.31113935e-02 1.90000000e+01]
 [3.46614718e-02 2.00000000e+01]
 [3.55180502e-02 2.10000000e+01]
 [3.62401307e-02 2.30000000e+01]
 [3.77360923e-02 2.40000000e+01]
 [5.81903756e-02 2.70000000e+01]]",[ 5.  8.  9. 11. 16.],0,0,0.0
22,26,10.0,"[[ 0.0271163   5.        ]
 [ 0.02782464 19.        ]
 [ 0.04904062 23.        ]
 [ 0.06680906 24.        ]]",[ 5. 19. 23. 24.],0,0,0.0
23,27,0.0,"[[3.21578979e-02 5.00000000e+00]
 [3.41407359e-02 7.00000000e+00]
 [3.72731090e-02 1.60000000e+01]
 [3.82287304e-02 1.90000000e+01]
 [4.02803123e-02 2.00000000e+01]
 [4.21518913e-02 2.10000000e+01]
 [4.74315286e-02 2.30000000e+01]
 [7.01600909e-02 2.40000000e+01]
 [8.52925181e-02 3.40000000e+01]]",[ 5.  7. 16. 19. 20.],0,1,0.0
24,28,0.0,"[[2.37650275e-02 5.00000000e+00]
 [2.52324343e-02 7.00000000e+00]
 [2.56336331e-02 8.00000000e+00]
 [2.70000100e-02 9.00000000e+00]
 [2.80245468e-02 1.10000000e+01]
 [2.80839205e-02 1.20000000e+01]
 [2.90106460e-02 1.50000000e+01]
 [2.90301442e-02 1.60000000e+01]
 [2.91724205e-02 1.70000000e+01]
 [2.99902161e-02 1.80000000e+01]
 [3.25048566e-02 1.90000000e+01]
 [3.35755150e-02 2.00000000e+01]
 [3.46367061e-02 2.10000000e+01]
 [3.62287760e-02 2.30000000e+01]
 [3.71847053e-02 2.40000000e+01]
 [4.89025041e-02 2.70000000e+01]
 [1.41909588e-01 3.40000000e+01]]",[ 5.  7.  8.  9. 11.],0,0,0.0
25,29,0.0,"[[1.75756812e-02 5.00000000e+00]
 [2.25278735e-02 7.00000000e+00]
 [2.56538987e-02 9.00000000e+00]
 [2.56997943e-02 1.00000000e+01]
 [2.69750868e-02 1.80000000e+01]
 [3.04282904e-02 1.90000000e+01]
 [3.10727249e-02 2.00000000e+01]
 [5.28851251e-02 2.30000000e+01]
 [5.64398507e-02 2.40000000e+01]]",[ 5.  7.  9. 10. 18.],0,0,0.0
26,30,10.0,"[[ 0.02514593  5.        ]
 [ 0.02791324  7.        ]
 [ 0.02856404  8.        ]
 [ 0.02931964 13.        ]
 [ 0.03079021 17.        ]
 [ 0.03225994 20.        ]
 [ 0.03286296 21.        ]
 [ 0.03435969 23.        ]
 [ 0.06501615 24.        ]]",[ 5.  7.  8. 13. 17.],0,0,0.0
27,31,10.0,"[[ 0.02968301  5.        ]
 [ 0.03191864  7.        ]
 [ 0.03252351  9.        ]
 [ 0.03865993 12.        ]
 [ 0.04082437 15.        ]
 [ 0.05494475 19.        ]
 [ 0.08641477 23.        ]
 [ 0.11715594 24.        ]]",[ 5.  7.  9. 12. 15.],0,0,0.0
28,32,0.0,"[[2.59289344e-02 3.00000000e+00]
 [2.72452831e-02 7.00000000e+00]
 [2.72972643e-02 9.00000000e+00]
 [2.97511369e-02 1.00000000e+01]
 [2.98390985e-02 1.50000000e+01]
 [3.00554782e-02 1.70000000e+01]
 [3.11356187e-02 1.80000000e+01]
 [5.40603250e-02 1.90000000e+01]
 [5.42859137e-02 2.00000000e+01]
 [7.04216957e-02 2.30000000e+01]
 [7.12274849e-02 2.40000000e+01]
 [9.50706601e-02 3.40000000e+01]]",[ 3.  7.  9. 10. 15.],0,0,0.0
29,33,10.0,"[[2.00888515e-02 1.00000000e+00]
 [2.78485417e-02 7.00000000e+00]
 [2.85863876e-02 9.00000000e+00]
 [2.96560526e-02 1.00000000e+01]
 [3.23518217e-02 1.10000000e+01]
 [3.88500988e-02 1.30000000e+01]
 [4.49746251e-02 2.10000000e+01]
 [5.87840080e-02 2.30000000e+01]
 [6.80789948e-02 2.40000000e+01]]",[ 1.  7.  9. 10. 11.],1,1,0.25
30,34,10.0,"[[2.86018848e-02 1.00000000e+01]
 [3.15035582e-02 1.60000000e+01]
 [3.29139829e-02 1.70000000e+01]
 [3.32834423e-02 1.80000000e+01]
 [3.42608690e-02 1.90000000e+01]
 [3.71587127e-02 2.00000000e+01]
 [4.08184826e-02 2.10000000e+01]
 [4.37505841e-02 2.30000000e+01]
 [5.77370524e-02 2.40000000e+01]
 [6.71333820e-02 2.60000000e+01]
 [8.48207474e-02 3.40000000e+01]]",[10. 16. 17. 18. 19.],1,1,1.0
31,35,10.0,"[[2.28549242e-02 9.00000000e+00]
 [2.52473354e-02 1.00000000e+01]
 [3.03330024e-02 1.60000000e+01]
 [3.25267315e-02 1.80000000e+01]
 [3.25531363e-02 1.90000000e+01]
 [4.04492319e-02 2.10000000e+01]
 [5.46839833e-02 2.30000000e+01]
 [6.90803727e-02 2.40000000e+01]]",[ 9. 10. 16. 18. 19.],1,1,0.5
32,36,0.0,"[[ 0.02551854  5.        ]
 [ 0.02783322  9.        ]
 [ 0.02931607 12.        ]
 [ 0.0302164  15.        ]
 [ 0.03029439 16.        ]
 [ 0.03061247 17.        ]
 [ 0.03195331 18.        ]
 [ 0.03316188 19.        ]
 [ 0.03391552 20.        ]
 [ 0.03670532 21.        ]
 [ 0.03713965 23.        ]
 [ 0.03724005 24.        ]]",[ 5.  9. 12. 15. 16.],0,1,0.0
33,37,0.0,"[[2.15499835e-02 1.00000000e+00]
 [2.45239193e-02 5.00000000e+00]
 [2.62026526e-02 7.00000000e+00]
 [2.93603377e-02 9.00000000e+00]
 [2.99627898e-02 1.00000000e+01]
 [3.06190826e-02 1.10000000e+01]
 [3.14401740e-02 1.50000000e+01]
 [3.16465497e-02 1.60000000e+01]
 [3.25185725e-02 1.70000000e+01]
 [3.39271839e-02 1.80000000e+01]
 [3.48618627e-02 1.90000000e+01]
 [3.48935787e-02 2.00000000e+01]
 [3.59460656e-02 2.10000000e+01]
 [4.11605313e-02 2.30000000e+01]
 [5.17630122e-02 2.40000000e+01]
 [6.37430303e-02 3.40000000e+01]]",[ 1.  5.  7.  9. 10.],0,0,0.0
34,38,0.0,"[[ 0.03000995  1.        ]
 [ 0.03004891  3.        ]
 [ 0.03035779  5.        ]
 [ 0.03044027  7.        ]
 [ 0.03066397  9.        ]
 [ 0.03105563 10.        ]
 [ 0.03118408 11.        ]
 [ 0.03210878 15.        ]
 [ 0.03358075 16.        ]
 [ 0.03371119 17.        ]
 [ 0.03430843 18.        ]
 [ 0.03466132 20.        ]
 [ 0.03470084 21.        ]
 [ 0.03492391 23.        ]
 [ 0.03695971 24.        ]]",[1. 3. 5. 7. 9.],0,1,0.0
35,39,10.0,"[[ 0.02483031  3.        ]
 [ 0.0261057   5.        ]
 [ 0.02848667 15.        ]
 [ 0.02962577 18.        ]
 [ 0.03364873 19.        ]
 [ 0.0387755  21.        ]
 [ 0.04669216 24.        ]]",[ 3.  5. 15. 18. 19.],0,0,0.0
36,40,10.0,"[[2.23803222e-02 9.00000000e+00]
 [2.82829702e-02 1.00000000e+01]
 [2.98230648e-02 1.10000000e+01]
 [3.29107046e-02 1.70000000e+01]
 [3.34519744e-02 1.90000000e+01]
 [4.12287712e-02 2.10000000e+01]
 [4.61011312e-02 2.30000000e+01]
 [5.76788187e-02 2.40000000e+01]]",[ 9. 10. 11. 17. 19.],1,1,0.5
37,41,10.0,"[[2.50754952e-02 9.00000000e+00]
 [2.80910134e-02 1.00000000e+01]
 [2.92167664e-02 1.30000000e+01]
 [2.98472544e-02 2.30000000e+01]
 [6.50885105e-02 2.40000000e+01]
 [1.11821413e-01 3.00000000e+01]]",[ 9. 10. 13. 23. 24.],1,1,0.5
38,42,10.0,"[[1.61779523e-02 5.00000000e+00]
 [2.03387588e-02 7.00000000e+00]
 [2.38453746e-02 8.00000000e+00]
 [2.47702599e-02 9.00000000e+00]
 [2.54170895e-02 1.00000000e+01]
 [2.61794925e-02 1.10000000e+01]
 [2.80882120e-02 1.60000000e+01]
 [2.92789936e-02 1.70000000e+01]
 [2.94185281e-02 1.80000000e+01]
 [2.94595957e-02 1.90000000e+01]
 [2.97273993e-02 2.00000000e+01]
 [3.25343162e-02 2.30000000e+01]
 [3.31121683e-02 2.40000000e+01]
 [3.48635316e-02 3.30000000e+01]]",[ 5.  7.  8.  9. 10.],1,1,0.2
39,43,0.0,"[[2.65658498e-02 5.00000000e+00]
 [2.69238204e-02 7.00000000e+00]
 [2.70851254e-02 9.00000000e+00]
 [2.85360562e-02 1.00000000e+01]
 [2.90454030e-02 1.10000000e+01]
 [2.92593241e-02 1.50000000e+01]
 [3.47243739e-02 1.60000000e+01]
 [3.61981789e-02 1.70000000e+01]
 [3.70424473e-02 1.80000000e+01]
 [3.83521914e-02 1.90000000e+01]
 [5.23579070e-02 2.10000000e+01]
 [7.47443783e-02 2.30000000e+01]
 [9.62138591e-02 2.40000000e+01]
 [1.28094554e-01 3.40000000e+01]]",[ 5.  7.  9. 10. 11.],0,0,0.0
40,44,10.0,"[[2.45198011e-02 5.00000000e+00]
 [2.73830891e-02 1.50000000e+01]
 [3.28404009e-02 2.10000000e+01]
 [3.30272913e-02 2.30000000e+01]
 [4.07820344e-02 2.40000000e+01]
 [1.30022109e-01 2.60000000e+01]]",[ 5. 15. 21. 23. 24.],0,0,0.0
41,45,10.0,"[[2.75330693e-02 5.00000000e+00]
 [3.05159390e-02 9.00000000e+00]
 [3.17589300e-02 1.00000000e+01]
 [3.28705311e-02 1.10000000e+01]
 [3.37073803e-02 1.60000000e+01]
 [3.42321992e-02 1.70000000e+01]
 [3.57859731e-02 1.80000000e+01]
 [3.97920310e-02 2.00000000e+01]
 [4.45971489e-02 2.10000000e+01]
 [4.58593965e-02 2.30000000e+01]
 [5.43664992e-02 2.40000000e+01]
 [5.76512643e-02 3.30000000e+01]]",[ 5.  9. 10. 11. 16.],1,1,0.3333333333333333
42,46,0.0,"[[ 0.02744827  1.        ]
 [ 0.02772937  9.        ]
 [ 0.02986252 10.        ]
 [ 0.03019798 13.        ]
 [ 0.03247848 16.        ]
 [ 0.03479455 17.        ]
 [ 0.03543335 18.        ]
 [ 0.03589545 19.        ]
 [ 0.03850688 20.        ]
 [ 0.03961923 23.        ]
 [ 0.04624993 24.        ]]",[ 1.  9. 10. 13. 16.],0,0,0.0
43,47,0.0,"[[ 0.02612444 13.        ]
 [ 0.03200436 16.        ]
 [ 0.03482175 17.        ]
 [ 0.03508319 18.        ]
 [ 0.03781396 19.        ]
 [ 0.04026791 20.        ]
 [ 0.04734225 23.        ]
 [ 0.04845176 24.        ]]",[13. 16. 17. 18. 19.],0,1,0.0
44,48,10.0,"[[1.96939111e-02 3.00000000e+00]
 [2.69725323e-02 7.00000000e+00]
 [3.04768085e-02 9.00000000e+00]
 [3.94701958e-02 2.00000000e+01]
 [4.26765084e-02 2.30000000e+01]
 [5.14109305e-02 2.80000000e+01]
 [1.24703526e-01 3.40000000e+01]]",[ 3.  7.  9. 20. 23.],0,0,0.0
45,49,0.0,"[[2.67205709e-02 9.00000000e+00]
 [3.17065088e-02 1.00000000e+01]
 [3.21941890e-02 1.60000000e+01]
 [3.45781602e-02 1.70000000e+01]
 [3.58377695e-02 1.80000000e+01]
 [4.27719355e-02 1.90000000e+01]
 [5.04128776e-02 2.00000000e+01]
 [5.62814673e-02 2.30000000e+01]
 [6.12468462e-02 2.40000000e+01]
 [6.96313679e-02 3.40000000e+01]]",[ 9. 10. 16. 17. 18.],0,0,0.0
46,50,0.0,"[[ 0.03148531  5.        ]
 [ 0.03199387  7.        ]
 [ 0.03334565  9.        ]
 [ 0.03337911 13.        ]
 [ 0.03463847 17.        ]
 [ 0.03498793 18.        ]
 [ 0.03847747 19.        ]
 [ 0.0424248  20.        ]
 [ 0.04245667 21.        ]
 [ 0.04334863 23.        ]
 [ 0.05328581 24.        ]]",[ 5.  7.  9. 13. 17.],0,1,0.0
47,51,0.0,"[[ 0.0294798   3.        ]
 [ 0.03014326  5.        ]
 [ 0.03082675  7.        ]
 [ 0.03103703  9.        ]
 [ 0.03111261 10.        ]
 [ 0.0321087  13.        ]
 [ 0.03218475 16.        ]
 [ 0.03268725 17.        ]
 [ 0.03345347 18.        ]
 [ 0.03442079 19.        ]
 [ 0.03769139 20.        ]
 [ 0.03898357 21.        ]
 [ 0.03993188 23.        ]
 [ 0.04033444 24.        ]]",[ 3.  5.  7.  9. 10.],0,0,0.0
48,52,10.0,"[[ 0.0268535   5.        ]
 [ 0.0286566   9.        ]
 [ 0.03089011 10.        ]
 [ 0.03171971 11.        ]
 [ 0.03374168 19.        ]
 [ 0.03481819 21.        ]
 [ 0.06251587 23.        ]
 [ 0.10001975 24.        ]]",[ 5.  9. 10. 11. 19.],1,1,0.3333333333333333
49,53,0.0,"[[2.42985288e-02 5.00000000e+00]
 [2.58620232e-02 9.00000000e+00]
 [2.78113782e-02 1.00000000e+01]
 [2.85066366e-02 1.10000000e+01]
 [2.88794041e-02 1.60000000e+01]
 [3.03628607e-02 1.70000000e+01]
 [3.05073641e-02 1.80000000e+01]
 [3.09021870e-02 1.90000000e+01]
 [3.11627388e-02 2.10000000e+01]
 [3.12246680e-02 2.30000000e+01]
 [3.21434289e-02 2.40000000e+01]
 [3.44478687e-02 2.70000000e+01]
 [3.55874726e-02 3.00000000e+01]]",[ 5.  9. 10. 11. 16.],0,0,0.0
50,54,10.0,"[[2.48246789e-02 5.00000000e+00]
 [2.85171270e-02 7.00000000e+00]
 [2.92749286e-02 8.00000000e+00]
 [2.94121504e-02 1.00000000e+01]
 [3.30883265e-02 1.10000000e+01]
 [3.36144567e-02 1.20000000e+01]
 [3.51039767e-02 1.50000000e+01]
 [3.67763241e-02 1.80000000e+01]
 [3.85629932e-02 1.90000000e+01]
 [4.03622687e-02 2.30000000e+01]
 [7.59347081e-02 2.40000000e+01]
 [1.22885048e-01 3.00000000e+01]]",[ 5.  7.  8. 10. 11.],1,1,0.25
51,55,10.0,"[[2.27403641e-02 7.00000000e+00]
 [2.64378488e-02 1.00000000e+01]
 [2.65978575e-02 1.10000000e+01]
 [3.05252969e-02 1.80000000e+01]
 [3.50529552e-02 2.00000000e+01]
 [4.34994996e-02 2.30000000e+01]
 [7.50443935e-02 2.40000000e+01]
 [8.83599520e-02 3.40000000e+01]]",[ 7. 10. 11. 18. 20.],1,1,0.5
52,56,0.0,"[[ 0.02732319  5.        ]
 [ 0.03072363  7.        ]
 [ 0.0310128   9.        ]
 [ 0.03104822 15.        ]
 [ 0.03140046 16.        ]
 [ 0.03176888 17.        ]
 [ 0.03209269 18.        ]
 [ 0.03601497 19.        ]
 [ 0.03676528 20.        ]
 [ 0.03875849 21.        ]
 [ 0.03975739 23.        ]
 [ 0.040778   24.        ]]",[ 5.  7.  9. 15. 16.],0,1,0.0
53,57,10.0,"[[ 0.02531302 12.        ]
 [ 0.02681684 15.        ]
 [ 0.03919172 20.        ]
 [ 0.10422325 23.        ]]",[12. 15. 20. 23.],0,0,0.0
54,58,10.0,"[[2.44809985e-02 5.00000000e+00]
 [2.48562098e-02 7.00000000e+00]
 [2.70640254e-02 9.00000000e+00]
 [2.73221731e-02 1.00000000e+01]
 [2.75841951e-02 1.10000000e+01]
 [2.86552012e-02 1.20000000e+01]
 [3.07082931e-02 1.30000000e+01]
 [3.17568779e-02 1.60000000e+01]
 [3.23973497e-02 1.70000000e+01]
 [3.45161557e-02 1.80000000e+01]
 [3.46868932e-02 1.90000000e+01]
 [3.61938715e-02 2.00000000e+01]
 [4.69519198e-02 2.10000000e+01]
 [4.70744280e-02 2.30000000e+01]
 [5.89494904e-02 2.40000000e+01]
 [6.42057657e-02 2.70000000e+01]
 [1.34735942e-01 3.40000000e+01]]",[ 5.  7.  9. 10. 11.],1,1,0.25
