,record,original,predict,top5,inTop5,correct,mmr
35,39,10.0,"[[3.81207466e-03 5.00000000e+00]
 [4.90502516e-03 1.80000000e+01]
 [5.43093681e-03 2.10000000e+01]
 [6.45422935e-03 2.30000000e+01]
 [7.32798576e-03 2.40000000e+01]]",[ 5. 18. 21. 23. 24.],0,0,0.0
36,40,10.0,"[[2.54899263e-03 5.00000000e+00]
 [3.24320793e-03 8.00000000e+00]
 [3.39531898e-03 9.00000000e+00]
 [3.55124474e-03 1.00000000e+01]
 [3.99899483e-03 1.20000000e+01]
 [5.85436821e-03 1.30000000e+01]
 [7.22053918e-03 1.90000000e+01]
 [1.01883411e-02 2.00000000e+01]
 [2.62926618e-02 2.30000000e+01]]",[ 5.  8.  9. 10. 12.],1,1,0.25
37,41,10.0,"[[2.22313404e-03 5.00000000e+00]
 [4.08160686e-03 1.00000000e+01]
 [4.94593382e-03 1.60000000e+01]
 [5.51497936e-03 1.80000000e+01]
 [6.33651018e-03 2.30000000e+01]
 [9.14336954e-03 2.40000000e+01]]",[ 5. 10. 16. 18. 23.],1,1,0.5
38,42,10.0,"[[2.07686424e-03 5.00000000e+00]
 [2.95031667e-03 7.00000000e+00]
 [3.13782692e-03 8.00000000e+00]
 [4.30792570e-03 9.00000000e+00]
 [4.62794304e-03 1.00000000e+01]
 [4.63670492e-03 1.10000000e+01]
 [5.19186258e-03 1.80000000e+01]
 [5.25230169e-03 1.90000000e+01]
 [5.42376439e-03 2.00000000e+01]
 [5.52922487e-03 2.10000000e+01]
 [6.50852919e-03 2.30000000e+01]]",[ 5.  7.  8.  9. 10.],1,1,0.2
39,43,0.0,"[[2.01016665e-03 5.00000000e+00]
 [3.26311588e-03 8.00000000e+00]
 [3.35407257e-03 9.00000000e+00]
 [4.99886274e-03 1.00000000e+01]
 [4.99898195e-03 1.10000000e+01]
 [5.24701884e-03 1.30000000e+01]
 [5.29372692e-03 1.50000000e+01]
 [5.39755821e-03 1.60000000e+01]
 [5.59377670e-03 1.80000000e+01]
 [5.97757101e-03 1.90000000e+01]
 [7.89456723e-03 2.00000000e+01]
 [8.54622190e-03 2.10000000e+01]
 [9.46035839e-03 2.30000000e+01]
 [1.14465152e-02 2.40000000e+01]
 [1.76598631e-02 3.40000000e+01]]",[ 5.  8.  9. 10. 11.],0,0,0.0
40,44,10.0,"[[3.77544761e-03 3.00000000e+00]
 [4.89211082e-03 8.00000000e+00]
 [6.36339188e-03 9.00000000e+00]
 [6.93861643e-03 1.10000000e+01]
 [1.98301077e-02 2.30000000e+01]]",[ 3.  8.  9. 11. 23.],0,0,0.0
41,45,10.0,"[[2.31581926e-03 5.00000000e+00]
 [3.46761942e-03 7.00000000e+00]
 [4.69526052e-03 8.00000000e+00]
 [5.02067804e-03 9.00000000e+00]
 [5.20980358e-03 1.00000000e+01]
 [5.49745560e-03 1.10000000e+01]
 [5.53911924e-03 1.20000000e+01]
 [5.88193536e-03 1.30000000e+01]
 [6.81175788e-03 1.80000000e+01]
 [7.38700231e-03 1.90000000e+01]
 [9.33092833e-03 2.00000000e+01]
 [1.26931965e-02 2.30000000e+01]
 [1.43240839e-02 2.40000000e+01]]",[ 5.  7.  8.  9. 10.],1,1,0.2
42,46,0.0,"[[4.30661440e-03 5.00000000e+00]
 [4.38480377e-03 7.00000000e+00]
 [4.56523895e-03 9.00000000e+00]
 [4.96418873e-03 1.10000000e+01]
 [4.99668717e-03 1.20000000e+01]
 [5.30946255e-03 1.70000000e+01]
 [5.45600365e-03 1.80000000e+01]
 [6.47137338e-03 1.90000000e+01]
 [7.73477554e-03 2.00000000e+01]
 [1.01505876e-02 2.10000000e+01]
 [1.44591490e-02 2.30000000e+01]
 [1.79665089e-02 2.40000000e+01]]",[ 5.  7.  9. 11. 12.],0,0,0.0
43,47,0.0,"[[3.93271446e-03 0.00000000e+00]
 [4.49514389e-03 5.00000000e+00]
 [4.61822748e-03 7.00000000e+00]
 [5.33578226e-03 9.00000000e+00]
 [5.46252728e-03 1.00000000e+01]
 [6.17301464e-03 1.20000000e+01]
 [6.19217008e-03 1.30000000e+01]
 [6.22852643e-03 1.70000000e+01]
 [6.26211034e-03 1.80000000e+01]
 [7.12626179e-03 1.90000000e+01]
 [7.42532391e-03 2.10000000e+01]
 [1.07281076e-02 2.30000000e+01]
 [1.53589845e-02 2.40000000e+01]]",[ 0.  5.  7.  9. 10.],1,1,1.0
44,48,10.0,"[[3.81809473e-03 7.00000000e+00]
 [4.77546453e-03 9.00000000e+00]
 [7.24238157e-03 1.80000000e+01]
 [2.59176046e-02 2.30000000e+01]]",[ 7.  9. 18. 23.],0,0,0.0
45,49,0.0,"[[4.25074345e-03 7.00000000e+00]
 [4.62002839e-03 9.00000000e+00]
 [5.00726700e-03 1.00000000e+01]
 [5.47822526e-03 1.50000000e+01]
 [5.73241711e-03 1.60000000e+01]
 [6.17659943e-03 1.70000000e+01]
 [7.69603252e-03 1.80000000e+01]
 [8.51732492e-03 1.90000000e+01]
 [8.52704048e-03 2.00000000e+01]
 [9.12463069e-03 2.10000000e+01]
 [1.69238576e-02 2.30000000e+01]
 [2.94217036e-02 2.40000000e+01]]",[ 7.  9. 10. 15. 16.],0,0,0.0
46,50,0.0,"[[3.69828939e-03 5.00000000e+00]
 [4.81700897e-03 7.00000000e+00]
 [5.27982758e-03 8.00000000e+00]
 [5.33697535e-03 9.00000000e+00]
 [5.44738770e-03 1.00000000e+01]
 [5.87387880e-03 1.10000000e+01]
 [6.98560476e-03 1.80000000e+01]
 [7.02869296e-03 1.90000000e+01]
 [7.89503361e-03 2.00000000e+01]
 [7.91435268e-03 2.10000000e+01]
 [1.84238279e-02 2.30000000e+01]
 [2.11480856e-02 2.40000000e+01]]",[ 5.  7.  8.  9. 10.],0,0,0.0
47,51,0.0,"[[4.27639484e-03 5.00000000e+00]
 [4.40853834e-03 7.00000000e+00]
 [4.40934029e-03 8.00000000e+00]
 [4.77498770e-03 9.00000000e+00]
 [4.92071112e-03 1.00000000e+01]
 [4.92473624e-03 1.10000000e+01]
 [5.12245723e-03 1.30000000e+01]
 [5.34310192e-03 1.50000000e+01]
 [5.66738844e-03 1.60000000e+01]
 [5.73341548e-03 1.70000000e+01]
 [5.97116760e-03 1.80000000e+01]
 [5.97584248e-03 1.90000000e+01]
 [6.05664171e-03 2.00000000e+01]
 [7.70832160e-03 2.10000000e+01]
 [8.49872828e-03 2.30000000e+01]
 [8.99859450e-03 2.40000000e+01]]",[ 5.  7.  8.  9. 10.],0,0,0.0
48,52,10.0,"[[5.59811294e-03 9.00000000e+00]
 [6.73834483e-03 1.00000000e+01]
 [8.28129053e-03 1.10000000e+01]
 [8.65244865e-03 1.60000000e+01]
 [8.74549150e-03 1.70000000e+01]
 [9.88454951e-03 1.80000000e+01]
 [1.00466311e-02 1.90000000e+01]
 [1.17102563e-02 2.00000000e+01]
 [2.33492851e-02 2.30000000e+01]
 [2.64086127e-02 2.40000000e+01]]",[ 9. 10. 11. 16. 17.],1,1,0.5
49,53,0.0,"[[2.94423103e-03 5.00000000e+00]
 [3.20500135e-03 7.00000000e+00]
 [4.67680693e-03 8.00000000e+00]
 [5.01543283e-03 9.00000000e+00]
 [5.23081964e-03 1.00000000e+01]
 [5.34135103e-03 1.50000000e+01]
 [5.41967154e-03 1.60000000e+01]
 [5.64971992e-03 1.80000000e+01]
 [5.71521521e-03 1.90000000e+01]
 [5.73139638e-03 2.00000000e+01]
 [5.89251518e-03 2.10000000e+01]
 [6.07961416e-03 2.30000000e+01]
 [6.48868084e-03 2.40000000e+01]]",[ 5.  7.  8.  9. 10.],0,0,0.0
50,54,10.0,"[[4.01049852e-03 7.00000000e+00]
 [5.15043736e-03 8.00000000e+00]
 [5.53850333e-03 9.00000000e+00]
 [5.74076176e-03 1.00000000e+01]
 [5.79709666e-03 1.10000000e+01]
 [6.23565912e-03 1.20000000e+01]
 [6.31791353e-03 1.30000000e+01]
 [7.18428691e-03 2.10000000e+01]
 [1.00940466e-02 2.30000000e+01]
 [2.12039948e-02 2.40000000e+01]]",[ 7.  8.  9. 10. 11.],1,1,0.25
51,55,10.0,"[[3.41910124e-03 7.00000000e+00]
 [4.10115719e-03 8.00000000e+00]
 [4.75752354e-03 9.00000000e+00]
 [5.18530607e-03 1.00000000e+01]
 [6.00212812e-03 1.10000000e+01]
 [7.55298138e-03 1.80000000e+01]
 [1.10296210e-02 2.30000000e+01]
 [1.30164474e-02 2.40000000e+01]]",[ 7.  8.  9. 10. 11.],1,1,0.25
52,56,0.0,"[[4.19622660e-03 7.00000000e+00]
 [4.25398350e-03 9.00000000e+00]
 [4.83798981e-03 1.00000000e+01]
 [5.16295433e-03 1.20000000e+01]
 [5.47201037e-03 1.50000000e+01]
 [5.51815331e-03 1.70000000e+01]
 [5.74105978e-03 1.80000000e+01]
 [5.86520301e-03 1.90000000e+01]
 [6.02144003e-03 2.10000000e+01]
 [9.15714105e-03 2.30000000e+01]
 [9.57375765e-03 2.40000000e+01]]",[ 7.  9. 10. 12. 15.],0,0,0.0
53,57,10.0,"[[4.74709272e-03 9.00000000e+00]
 [4.79942560e-03 1.80000000e+01]
 [6.09469414e-03 2.30000000e+01]
 [3.08679938e-02 2.40000000e+01]]",[ 9. 18. 23. 24.],0,0,0.0
